,Date,Open,High,Low,Close,Volume,Market_Cap,Spread,Month_Year,Unemployment_Percentage,USDI,Y_Average,DOW_Close,NASDAQ_Close,SP500_Close,Average_Close
1333,2016-12-21,800.64,834.28,799.41,834.28,155576000.0,13395445163.0,34.87,2016-12,4.7,103.02,817.1524999999999,19941.96094,5471.430176,2265.179932,9226.190349333332
1334,2016-12-22,834.18,875.78,834.15,864.54,200027008.0,13882988216.0,41.63,2016-12,4.7,103.09,852.1625,19918.88086,5447.419922,2260.959961,9209.086914333335
1335,2016-12-23,864.89,925.12,864.68,921.98,275564000.0,14807189352.0,60.44,2016-12,4.7,103.01,894.1675,19933.81055,5462.689941,2263.790039,9220.096843333333
1339,2016-12-27,908.35,940.05,904.26,933.2,167308000.0,14994286713.0,35.79,2016-12,4.7,103.02,921.4649999999999,19945.03906,5487.439941,2268.8798829999996,9233.786294666666
1340,2016-12-28,934.83,975.92,934.83,975.92,236630000.0,15682769405.0,41.09,2016-12,4.7,103.3,955.375,19833.67969,5438.560059,2249.919922,9174.053223666668
1341,2016-12-29,975.13,979.4,954.5,973.5,199320000.0,15645617392.0,24.9,2016-12,4.7,102.68,970.6324999999999,19819.7793,5432.089844,2249.26001,9167.043051333332
1342,2016-12-30,972.53,972.53,934.83,961.24,187474000.0,15450507055.0,37.7,2016-12,4.7,102.21,960.2825,19762.59961,5383.120117,2238.830078,9128.183268333334
1346,2017-01-03,1021.6,1044.08,1021.6,1043.84,185168000.0,16786368910.0,22.48,2017-01,4.7,103.21,1032.78,19881.75977,5429.080078,2257.830078,9189.556642
1347,2017-01-04,1044.4,1159.42,1044.4,1154.73,344945984.0,18571869009.0,115.02,2017-01,4.7,102.7,1100.7375000000002,19942.16016,5477.0,2270.75,9229.970053333333
1348,2017-01-05,1156.73,1191.1,910.42,1013.38,510199008.0,16300254795.0,280.68,2017-01,4.7,101.52,1067.9075,19899.28906,5487.939941,2269.0,9218.743000333334
1349,2017-01-06,1014.24,1046.81,883.94,902.2,351876000.0,14513695758.0,162.87,2017-01,4.7,102.22,961.7975000000001,19963.80078,5521.060059,2276.97998,9253.946939666666
1352,2017-01-09,913.24,913.69,879.81,902.83,141876992.0,14528815565.0,33.88,2017-01,4.7,101.93,902.3924999999999,19887.38086,5531.819824,2268.899902,9229.366862
1353,2017-01-10,902.44,914.87,901.06,907.68,115808000.0,14608685049.0,13.81,2017-01,4.7,102.01,906.5124999999999,19855.5293,5551.819824,2268.899902,9225.416342
1354,2017-01-11,908.11,919.45,762.77,777.76,310928992.0,12519135996.0,156.68,2017-01,4.7,101.78,842.0225,19954.2793,5563.649902,2275.320068,9264.416423333334
1355,2017-01-12,775.18,826.25,755.76,804.83,222326000.0,12956730411.0,70.49,2017-01,4.7,101.35,790.5049999999999,19891.0,5547.490234000001,2270.439941,9236.310058333334
1356,2017-01-13,803.74,829.0,780.0,823.98,168968000.0,13266554392.0,49.0,2017-01,4.7,101.18,809.18,19885.73047,5574.120117,2274.639893,9244.83016
1360,2017-01-17,830.95,910.56,830.8,907.94,155095008.0,14625779851.0,79.76,2017-01,4.7,100.33,870.0625,19826.76953,5538.72998,2267.889893,9211.129801000001
1361,2017-01-18,909.37,917.5,858.3,886.62,225676992.0,14284036613.0,59.2,2017-01,4.7,100.93,892.9475,19804.7207,5555.649902,2271.889893,9210.753498333333
1362,2017-01-19,888.34,904.61,884.34,899.07,105625000.0,14486616700.0,20.27,2017-01,4.7,101.15,894.09,19732.40039,5540.080078,2263.689941,9178.723469666666
1363,2017-01-20,898.17,899.4,887.01,895.03,86728400.0,14423545371.0,12.39,2017-01,4.7,100.74,894.9024999999999,19827.25,5555.330078,2271.310059,9217.963378999999
1366,2017-01-23,925.5,928.27,916.74,921.01,73588600.0,14848013909.0,11.53,2017-01,4.7,100.16,922.8800000000001,19799.84961,5552.939941,2265.199951,9205.996500666666
1367,2017-01-24,910.68,924.15,892.29,892.69,111349000.0,14393026385.0,31.86,2017-01,4.7,100.35,904.9525,19912.71094,5600.959961,2280.070068,9264.580323
1368,2017-01-25,891.92,903.25,891.69,901.54,120831000.0,14537488261.0,11.56,2017-01,4.7,100.03,897.1,20068.50977,5656.339844,2298.3701170000004,9341.073243666666
1369,2017-01-26,902.4,919.33,902.22,917.59,131958000.0,14797955301.0,17.11,2017-01,4.7,100.38,910.385,20100.91016,5655.180176,2296.679932,9350.923422666667
1370,2017-01-27,918.36,923.22,915.85,919.75,125594000.0,14834831700.0,7.37,2017-01,4.7,100.53,919.295,20093.7793,5660.779785,2294.689941,9349.749675333333
1373,2017-01-30,920.15,923.05,919.47,920.38,78227296.0,14850351605.0,3.58,2017-01,4.7,100.43,920.7625,19971.13086,5613.709961,2280.899902,9288.580241000001
1374,2017-01-31,920.96,972.02,920.96,970.4,164582000.0,15659186515.0,51.06,2017-01,4.7,99.51,946.085,19864.08984,5614.790039,2278.8701170000004,9252.583332
1375,2017-02-01,970.94,989.11,970.74,989.02,150110000.0,15962015276.0,18.37,2017-02,4.6,99.64,979.9525,19890.93945,5642.649902,2279.550049,9271.046467000002
1376,2017-02-02,990.0,1013.52,983.22,1011.8,145820992.0,16331615570.0,30.3,2017-02,4.6,99.79,999.635,19884.91016,5636.200195,2280.850098,9267.320151
1377,2017-02-03,1011.46,1033.87,1008.79,1029.91,201278000.0,16625849489.0,25.08,2017-02,4.6,99.87,1021.0074999999999,20071.46094,5666.77002,2297.419922,9345.216960666667
1380,2017-02-06,1028.4,1044.64,1028.16,1038.15,111762000.0,16764422010.0,16.48,2017-02,4.6,99.91,1034.8375,20052.41992,5663.549805,2292.560059,9336.176594666666
1381,2017-02-07,1040.14,1061.93,1040.14,1061.35,146007008.0,17141080574.0,21.79,2017-02,4.6,100.26,1050.8899999999999,20090.28906,5674.220215,2293.080078,9352.529784333334
1382,2017-02-08,1062.32,1078.97,1037.49,1063.07,201855008.0,17170799127.0,41.48,2017-02,4.6,100.28,1060.4624999999999,20054.33984,5682.450195,2294.669922,9343.819985666667
1383,2017-02-09,1064.7,1088.99,953.34,994.38,407220000.0,16063448932.0,135.65,2017-02,4.6,100.65,1025.3525,20172.40039,5715.180176,2307.8701170000004,9398.483561
1384,2017-02-10,995.63,998.91,946.69,988.67,190452000.0,15973053725.0,52.22,2017-02,4.6,100.8,982.475,20269.36914,5734.129883,2316.100098,9439.866373666666
1387,2017-02-13,998.89,1002.1,976.0,990.64,100607000.0,16010322103.0,26.1,2017-02,4.6,100.96,991.9074999999999,20412.16016,5763.959961,2328.25,9501.456707
1388,2017-02-14,991.73,1011.51,986.47,1004.55,137946000.0,16237219721.0,25.04,2017-02,4.6,101.25,998.565,20504.41016,5782.569824,2337.580078,9541.520020666665
1389,2017-02-15,1006.21,1008.84,1001.58,1007.48,89759400.0,16286329282.0,7.26,2017-02,4.6,101.18,1006.0275,20611.85938,5819.439941,2349.25,9593.516440333335
1390,2017-02-16,1007.65,1033.37,1007.65,1027.44,122277000.0,16610905026.0,25.72,2017-02,4.6,100.44,1019.0275,20619.76953,5814.899902,2347.219971,9593.963134333333
1391,2017-02-17,1026.12,1053.17,1025.64,1046.21,136474000.0,16916338976.0,27.53,2017-02,4.6,100.95,1037.785,20624.05078,5838.580078,2351.159912,9604.596923333333
1395,2017-02-21,1079.28,1117.25,1076.93,1115.3,186868992.0,18041455273.0,40.32,2017-02,4.6,101.37,1097.19,20743.0,5865.950195,2365.3798829999996,9658.110026
1396,2017-02-22,1114.8,1125.39,1100.55,1117.44,136100000.0,18077985665.0,24.84,2017-02,4.6,101.22,1114.545,20775.59961,5860.629883,2362.820068,9666.349853666667
1397,2017-02-23,1117.27,1176.62,1116.96,1166.72,189454000.0,18877442096.0,59.66,2017-02,4.6,101.05,1144.3925,20810.32031,5835.509765999999,2363.810059,9669.880045
1398,2017-02-24,1172.71,1200.39,1131.96,1173.68,330759008.0,18992415818.0,68.43,2017-02,4.6,101.09,1169.6850000000002,20821.75977,5845.310059,2367.340088,9678.136639
1401,2017-02-27,1163.78,1181.98,1163.38,1179.97,131570000.0,19101427518.0,18.6,2017-02,4.6,101.13,1172.2775000000001,20837.43945,5861.899902,2369.75,9689.696450666668
1402,2017-02-28,1180.72,1193.25,1171.82,1179.97,184956000.0,19103684801.0,21.43,2017-02,4.6,101.12,1181.44,20812.24023,5825.439941,2363.639893,9667.106688
1403,2017-03-01,1180.04,1222.5,1179.69,1222.5,229056992.0,19794459608.0,42.81,2017-03,4.4,101.78,1201.1825,21115.55078,5904.029785,2395.959961,9805.180175333333
1404,2017-03-02,1224.68,1262.13,1215.62,1251.01,368275008.0,20258543188.0,46.51,2017-03,4.4,102.2,1238.3600000000001,21002.9707,5861.220215,2381.919922,9748.703612333335
1405,2017-03-03,1250.71,1280.31,1250.71,1274.99,315739008.0,20649259919.0,29.6,2017-03,4.4,101.54,1264.18,21005.71094,5870.75,2383.1201170000004,9753.193685666667
1408,2017-03-06,1267.47,1276.0,1264.6,1272.83,153656992.0,20620991547.0,11.4,2017-03,4.4,101.64,1270.225,20954.33984,5849.180176,2375.310059,9726.276691666668
1409,2017-03-07,1273.21,1275.55,1204.8,1223.54,291256000.0,19824773912.0,70.75,2017-03,4.4,101.81,1244.275,20924.75977,5833.930176,2368.389893,9709.026613
1410,2017-03-08,1223.23,1232.16,1148.08,1150.0,332603008.0,18635275050.0,84.08,2017-03,4.4,102.07,1188.3675,20855.73047,5837.549805,2362.97998,9685.420085
1411,2017-03-09,1150.35,1197.46,1141.23,1188.49,212283008.0,19261188310.0,56.23,2017-03,4.4,101.85,1169.3825,20858.18945,5838.810059,2364.8701170000004,9687.289875333334
1412,2017-03-10,1189.36,1270.47,1077.25,1116.72,563795968.0,18100188612.0,193.22,2017-03,4.4,101.25,1163.45,20902.98047,5861.72998,2372.600098,9712.436849333333
1415,2017-03-13,1221.78,1237.37,1217.03,1231.92,380276992.0,19974334865.0,20.34,2017-03,4.4,101.31,1227.0249999999999,20881.48047,5875.779785,2373.469971,9710.243408666665
1416,2017-03-14,1232.16,1244.81,1220.72,1240.0,245306000.0,20107761880.0,24.09,2017-03,4.4,101.7,1234.4225000000001,20837.36914,5856.819824,2365.449951,9686.546305
1417,2017-03-15,1240.16,1251.61,1239.75,1249.61,297804992.0,20265831337.0,11.86,2017-03,4.4,100.74,1245.2825,20950.09961,5900.049805,2385.26001,9745.136475
1418,2017-03-16,1251.33,1257.98,1152.44,1187.81,638568000.0,19265847025.0,105.54,2017-03,4.4,100.36,1212.3899999999999,20934.55078,5900.759765999999,2381.3798829999996,9738.896809666667
1419,2017-03-17,1180.16,1180.16,1099.57,1100.23,706598976.0,17847435957.0,80.59,2017-03,4.4,100.3,1140.0300000000002,20914.61914,5901.0,2378.25,9731.289713333334
1422,2017-03-20,1037.24,1063.03,1036.68,1054.23,286529984.0,17107266418.0,26.35,2017-03,4.4,100.41,1047.795,20905.85938,5901.529785,2373.469971,9726.953045333334
1423,2017-03-21,1055.36,1122.43,1055.36,1120.54,337391008.0,18185299687.0,67.07,2017-03,4.4,99.81,1088.4225,20668.00977,5793.830078,2344.02002,9601.953289333333
1424,2017-03-22,1120.65,1120.65,1014.21,1049.14,380840992.0,17028630158.0,106.44,2017-03,4.4,99.68,1076.1625000000001,20661.30078,5821.640136999999,2348.449951,9610.463622666666
1425,2017-03-23,1050.05,1058.01,1028.93,1038.59,248540000.0,16859314109.0,29.08,2017-03,4.4,99.76,1043.895,20656.58008,5817.689941,2345.959961,9606.743327333334
1426,2017-03-24,1038.45,1040.47,934.36,937.52,491038016.0,15220718764.0,106.11,2017-03,4.4,99.63,987.7,20596.7207,5828.740234000001,2343.97998,9589.813638000001
1429,2017-03-27,972.05,1046.4,971.98,1045.77,372535008.0,16983801541.0,74.42,2017-03,4.4,99.17,1009.0500000000001,20550.98047,5840.370117,2341.590088,9577.646891666667
1430,2017-03-28,1044.58,1064.65,1027.73,1047.15,326332000.0,17008241726.0,36.92,2017-03,4.4,99.71,1046.0275000000001,20701.5,5875.140136999999,2358.570068,9645.070068333333
1431,2017-03-29,1046.08,1055.13,1015.88,1039.97,298457984.0,16893415156.0,39.25,2017-03,4.4,100.0,1039.265,20659.32031,5897.549805,2361.1298829999996,9639.333332666667
1432,2017-03-30,1042.21,1049.29,1020.04,1026.43,352968992.0,16675587066.0,29.25,2017-03,4.4,100.41,1034.4925,20728.49023,5914.339844,2368.060059,9670.296710999999
1433,2017-03-31,1026.64,1074.92,1026.64,1071.79,447287008.0,17414322808.0,48.28,2017-03,4.4,100.35,1049.9975000000002,20663.2207,5911.740234000001,2362.719971,9645.893635
1436,2017-04-03,1102.95,1151.74,1102.95,1143.81,580444032.0,18591158323.0,48.79,2017-04,4.4,100.54,1125.3625000000002,20650.21094,5894.680176,2358.840088,9634.577068
1437,2017-04-04,1145.52,1156.44,1120.52,1133.25,436310016.0,18421262063.0,35.92,2017-04,4.4,100.54,1138.9325,20689.24023,5898.609863000001,2360.159912,9649.336668333333
1438,2017-04-05,1134.14,1135.09,1113.63,1124.78,414784000.0,18285857775.0,21.46,2017-04,4.4,100.56,1126.91,20648.15039,5864.47998,2352.949951,9621.860106999999
1439,2017-04-06,1125.81,1188.37,1125.81,1182.68,511222016.0,19229356147.0,62.56,2017-04,4.4,100.67,1155.6675,20662.94922,5878.950195,2357.48999,9633.129801666668
1440,2017-04-07,1178.94,1186.58,1163.39,1176.9,317022016.0,19137747435.0,23.19,2017-04,4.4,101.18,1176.4524999999999,20656.09961,5877.810059,2355.540039,9629.816569333334
1443,2017-04-10,1187.3,1190.34,1179.04,1187.13,215883008.0,19310642460.0,11.3,2017-04,4.4,101.02,1185.9524999999999,20658.01953,5880.930176,2357.159912,9632.036539333332
1444,2017-04-11,1187.46,1208.07,1187.46,1205.01,216182000.0,19604036563.0,20.61,2017-04,4.4,100.71,1197.0,20651.30078,5866.77002,2353.780029,9623.950276333335
1445,2017-04-12,1204.81,1207.14,1196.76,1200.37,288702016.0,19530680104.0,10.38,2017-04,4.4,100.78,1202.27,20591.85938,5836.160156,2344.929932,9590.983156
1446,2017-04-13,1201.02,1205.89,1156.44,1169.28,351968992.0,19026699552.0,49.45,2017-04,4.4,100.56,1183.1575,20453.25,5805.149902,2328.949951,9529.116617666667
1450,2017-04-17,1183.25,1194.9,1172.65,1193.91,253206000.0,19436033390.0,22.25,2017-04,4.4,100.29,1186.1775,20636.91992,5856.790039,2349.01001,9614.239989666667
1451,2017-04-18,1193.77,1217.57,1193.77,1211.67,270524000.0,19727334977.0,23.8,2017-04,4.4,99.5,1204.1950000000002,20523.2793,5849.470215,2342.189941,9571.646485333333
1452,2017-04-19,1212.13,1215.51,1205.08,1210.29,288060992.0,19707045565.0,10.43,2017-04,4.4,99.74,1210.7525,20404.49023,5863.029785,2338.169922,9535.229979
1453,2017-04-20,1211.08,1240.79,1208.41,1229.08,315108000.0,20015137622.0,32.38,2017-04,4.4,99.78,1222.34,20578.71094,5916.779785,2355.840088,9617.110271
1454,2017-04-21,1229.42,1235.94,1215.56,1222.05,272167008.0,19903192286.0,20.38,2017-04,4.4,99.98,1225.7425,20547.75977,5910.52002,2348.689941,9602.323243666668
1457,2017-04-24,1209.63,1250.94,1209.63,1250.15,235806000.0,20367443800.0,41.31,2017-04,4.4,99.09,1230.0875,20763.89063,5983.819824,2374.149902,9707.286785333334
1458,2017-04-25,1250.45,1267.58,1249.97,1265.49,242556000.0,20619704237.0,17.61,2017-04,4.4,98.78,1258.3725,20996.11914,6025.490234000001,2388.610107,9803.406493666667
1459,2017-04-26,1265.99,1294.83,1265.93,1281.08,329631008.0,20876159410.0,28.9,2017-04,4.4,99.05,1276.9575,20975.08984,6025.22998,2387.449951,9795.923257
1460,2017-04-27,1281.88,1319.7,1281.3,1317.73,449196992.0,21475836448.0,38.4,2017-04,4.4,99.08,1300.1525000000001,20981.33008,6048.939941,2388.77002,9806.346680333334
1461,2017-04-28,1317.74,1331.28,1292.37,1316.48,527488992.0,21457669552.0,38.91,2017-04,4.4,99.05,1314.4675,20940.50977,6047.609863000001,2384.199951,9790.773194666666
1464,2017-05-01,1348.3,1434.32,1348.3,1421.6,713624000.0,23179524919.0,86.02,2017-05,4.4,99.08,1388.13,20913.46094,6091.600098,2388.330078,9797.797038666666
1465,2017-05-02,1421.03,1473.9,1415.69,1452.82,477337984.0,23691443738.0,58.21,2017-05,4.4,98.98,1440.8600000000001,20949.89063,6095.370117,2391.169922,9812.143556333334
1466,2017-05-03,1453.78,1492.77,1447.49,1490.09,583795968.0,24301634925.0,45.28,2017-05,4.4,99.21,1471.0325,20957.90039,6072.549805,2388.1298829999996,9806.193359333332
1467,2017-05-04,1490.72,1608.91,1490.72,1537.67,933548992.0,25080858487.0,118.19,2017-05,4.4,98.8,1532.005,20951.4707,6075.339844,2389.52002,9805.443521333333
1468,2017-05-05,1540.87,1618.03,1530.31,1555.45,946035968.0,25373374563.0,87.72,2017-05,4.4,98.65,1561.1649999999997,21006.93945,6100.759765999999,2399.290039,9835.663085
1471,2017-05-08,1596.92,1723.35,1596.92,1723.35,1340320000.0,28123369330.0,126.43,2017-05,4.4,99.06,1660.1350000000002,21012.2793,6102.660156,2399.3798829999996,9838.106446333333
1472,2017-05-09,1723.89,1833.49,1716.3,1755.36,1167920000.0,28649119972.0,117.19,2017-05,4.4,99.66,1757.26,20975.7793,6120.589844,2396.919922,9831.096355333333
1473,2017-05-10,1756.52,1788.44,1719.1,1787.13,915723008.0,29170965564.0,69.34,2017-05,4.4,99.67,1762.7975,20943.10938,6129.140136999999,2399.6298829999996,9823.959799999999
1474,2017-05-11,1780.37,1873.93,1755.35,1848.57,799489984.0,30176934751.0,118.58,2017-05,4.4,99.62,1814.5549999999998,20919.41992,6115.959961,2394.439941,9809.939940666667
1475,2017-05-12,1845.76,1856.15,1694.01,1724.24,740984000.0,28150631936.0,162.14,2017-05,4.4,99.25,1780.04,20896.60938,6121.22998,2390.899902,9802.913087333334
1478,2017-05-15,1808.44,1812.8,1708.54,1738.43,731529024.0,28392885375.0,104.26,2017-05,4.4,98.91,1767.0525,20981.93945,6149.669922,2402.320068,9844.643146666667
1479,2017-05-16,1741.7,1785.94,1686.54,1734.45,959044992.0,28330874003.0,99.4,2017-05,4.4,98.11,1737.1575,20979.75,6169.870117,2400.669922,9850.096679666667
1480,2017-05-17,1726.73,1864.05,1661.91,1839.09,1064729984.0,30043626195.0,202.14,2017-05,4.4,97.58,1772.945,20606.92969,6011.240234000001,2357.030029,9658.399984333335
1481,2017-05-18,1818.7,1904.48,1807.12,1888.65,894321024.0,30856574835.0,97.36,2017-05,4.4,97.88,1854.7375000000002,20663.01953,6055.129883,2365.719971,9694.623128
1482,2017-05-19,1897.37,2004.52,1890.25,1987.71,1157289984.0,32479082015.0,114.27,2017-05,4.4,97.14,1944.9624999999999,20804.83984,6083.700195,2381.72998,9756.756671666668
1485,2017-05-22,2043.19,2303.9,2017.87,2173.4,1942220032.0,35525744380.0,286.03,2017-05,4.4,96.98,2134.59,20894.83008,6133.620117,2394.02002,9807.490072333332
1486,2017-05-23,2191.56,2320.82,2178.5,2320.42,1378749952.0,37933704066.0,142.32,2017-05,4.4,97.35,2252.825,20937.91016,6138.709961,2398.419922,9825.013347666667
1487,2017-05-24,2321.37,2523.72,2321.37,2443.64,1725379968.0,39952841999.0,202.35,2017-05,4.4,97.24,2402.525,21012.41992,6163.02002,2404.389893,9859.943277666667
1488,2017-05-25,2446.24,2763.71,2285.3,2304.98,2406700032.0,37690456715.0,478.41,2017-05,4.4,97.25,2450.0575,21082.94922,6205.259765999999,2415.070068,9901.093018
1489,2017-05-26,2320.89,2573.79,2071.99,2202.42,1763480064.0,36017660894.0,501.8,2017-05,4.4,97.44,2292.2725,21080.2793,6210.189941,2415.820068,9902.096436333333
1493,2017-05-30,2255.36,2301.96,2124.57,2175.47,1443970048.0,35594903085.0,177.39,2017-05,4.4,97.28,2214.3399999999997,21029.4707,6203.189941,2412.909912,9881.856851
1494,2017-05-31,2187.19,2311.08,2145.57,2286.41,1544829952.0,37414813240.0,165.51,2017-05,4.4,96.92,2232.5625,21008.65039,6198.52002,2411.800049,9872.990153
1495,2017-06-01,2288.33,2448.39,2288.33,2407.88,1653180032.0,39407633763.0,160.06,2017-06,4.3,97.2,2358.2325,21144.17969,6246.830078,2430.060059,9940.356609
1496,2017-06-02,2404.03,2488.55,2373.32,2488.55,1317030016.0,40732491835.0,115.23,2017-06,4.3,96.72,2438.6125,21206.28906,6305.799805,2439.070068,9983.719644333332
1499,2017-06-05,2512.4,2686.81,2510.22,2686.81,1369309952.0,43994968834.0,176.59,2017-06,4.3,96.8,2599.06,21184.03906,6295.680176,2436.100098,9971.939777999998
1500,2017-06-06,2690.84,2999.91,2690.84,2863.2,2089609984.0,46888622160.0,309.07,2017-06,4.3,96.64,2811.1975,21136.23047,6275.060059,2429.330078,9946.873535666666
1501,2017-06-07,2869.38,2869.38,2700.56,2732.16,1517709952.0,44748237218.0,168.82,2017-06,4.3,96.75,2792.87,21173.68945,6297.379883,2433.139893,9968.069742
1502,2017-06-08,2720.49,2815.3,2670.95,2805.62,1281170048.0,45957247989.0,144.35,2017-06,4.3,96.92,2753.09,21182.5293,6321.759765999999,2433.790039,9979.359701666666
1503,2017-06-09,2807.44,2901.71,2795.62,2823.81,1348950016.0,46260465854.0,106.09,2017-06,4.3,97.27,2832.145,21271.9707,6207.919922,2431.77002,9970.553547333335
1506,2017-06-12,2953.22,2997.26,2518.56,2659.63,2569530112.0,43585351533.0,478.7,2017-06,4.3,97.14,2782.1674999999996,21235.66992,6175.459961,2429.389893,9946.839924666667
1507,2017-06-13,2680.91,2789.04,2650.38,2717.02,1781200000.0,44530631894.0,138.66,2017-06,4.3,96.97,2709.3375,21328.4707,6220.370117,2440.350098,9996.396971666667
1508,2017-06-14,2716.88,2786.83,2412.94,2506.37,1696560000.0,41082567339.0,373.89,2017-06,4.3,96.94,2605.755,21374.56055,6194.890136999999,2437.919922,10002.456869666667
1509,2017-06-15,2499.58,2534.71,2212.96,2464.58,2026259968.0,40402259202.0,321.75,2017-06,4.3,97.43,2427.9575,21359.90039,6165.5,2432.459961,9985.953450333333
1510,2017-06-16,2469.57,2539.92,2385.15,2518.56,1195190016.0,41291821423.0,154.77,2017-06,4.3,97.16,2478.2999999999997,21384.2793,6151.759765999999,2433.149902,9989.729656
1513,2017-06-19,2549.03,2662.85,2549.03,2589.6,1446840064.0,42470734800.0,113.82,2017-06,4.3,97.55,2587.6275,21528.99023,6239.009765999999,2453.459961,10073.819985666667
1514,2017-06-20,2591.26,2763.45,2589.82,2721.79,1854189952.0,44643512689.0,173.63,2017-06,4.3,97.76,2666.58,21467.14063,6188.029785,2437.030029,10030.733481333335
1515,2017-06-21,2709.43,2772.01,2660.4,2689.1,1626579968.0,44111929173.0,111.61,2017-06,4.3,97.56,2707.735,21410.0293,6233.950195,2435.610107,10026.529867333333
